country_release,language,filming_location,year_release,director_gender,director_country,director_year_birth,company_city,founded,company_type,actor_education,actor_gender,actor_nationality,roletype,actor_year_birth
USA,ENGLISH,USA,0.974,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,PANAMANIAN,RELATIVE,0.825
USA,ENGLISH,USA,0.974,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.808
USA,BILINGUAL,USA,1,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,POLICE_OFFICER,0.767
USA,BILINGUAL,USA,1,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.717
USA,BILINGUAL,USA,1,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,PANAMANIAN,RELATIVE,0.825
USA,BILINGUAL,USA,1,M,TAIWAN,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,CRIMINAL,0.808
USA,ENGLISH,USA,0.776,M,FRANCE,0.777,BEVERLY_HILLS,0.758,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PRISONER,0.642
USA,ENGLISH,USA,0.776,M,FRANCE,0.777,BEVERLY_HILLS,0.758,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARTIST,0.467
USA,ENGLISH,USA,0.776,M,FRANCE,0.777,BEVERLY_HILLS,0.758,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.533
BRAZIL,ENGLISH,USA,0.882,M,USA,0.723,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,NEW_ZEALANDER,HERO,0.692
BRAZIL,ENGLISH,USA,0.882,M,USA,0.723,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.717
USA,ENGLISH,IRELAND,0.776,M,IRELAND,0.67,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,ENGLISH,PRISONER,0.633
USA,ENGLISH,IRELAND,0.776,M,IRELAND,0.67,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,WIFE,0.625
USA,MULTILINGUAL,POLAND,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,IRISH,GOD,0.592
USA,MULTILINGUAL,POLAND,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,ENGLISH,VAMPIRE,0.517
USA,MULTILINGUAL,POLAND,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,ENGLISH,PATIENT,0.675
AUSTRALIA,MULTILINGUAL,USA,0.921,M,USA,0.511,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,DOCTOR,0.717
AUSTRALIA,MULTILINGUAL,USA,0.921,M,USA,0.511,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,SERGEANT,0.658
AUSTRALIA,MULTILINGUAL,USA,0.921,M,USA,0.511,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,AGENT,0.65
ITALY,ENGLISH,USA,0.842,M,USA,0.809,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,SPORTSMAN,0.683
ITALY,ENGLISH,USA,0.842,M,USA,0.809,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.733
USA,ENGLISH,USA,0.289,M,USA,0.404,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.2
USA,ENGLISH,USA,0.289,M,USA,0.404,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.25
USA,ENGLISH,USA,0.724,M,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,WARRIOR,0.592
USA,ENGLISH,USA,0.724,M,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.675
USA,ENGLISH,USA,0.724,M,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,DOCTOR,0.617
USA,ENGLISH,USA,0.724,M,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,VILLAIN,0.658
USA,ENGLISH,USA,0.053,M,USA,0.032,LOS_ANGELES,0.232,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,YOUNG_WOMAN,0.167
USA,ENGLISH,USA,0.053,M,USA,0.032,LOS_ANGELES,0.232,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,BRITISH,ARMY_OFFICER,0.267
USA,ENGLISH,UK,0.842,M,USA,0.447,SAN_FRANCISCO,0.586,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
USA,ENGLISH,UK,0.842,M,USA,0.447,SAN_FRANCISCO,0.586,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,DOCTOR,0.717
GERMANY,MULTILINGUAL,GERMANY,0.868,M,FRANCE,0.606,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,ENGLISH,ASSASSIN,0.758
GERMANY,MULTILINGUAL,GERMANY,0.868,M,FRANCE,0.606,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,ASSASSIN,0.575
GERMANY,MULTILINGUAL,GERMANY,0.868,M,FRANCE,0.606,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,ENGLISH,COMMANDER,0.742
USA,BILINGUAL,ITALY,0.671,M,FRANCE,0.606,FRANKFURT,0.384,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,POLICE_OFFICER,0.408
USA,BILINGUAL,ITALY,0.671,M,FRANCE,0.606,FRANKFURT,0.384,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,MONK,0.733
USA,ENGLISH,CANADA,0.776,M,USA,0.702,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,SPORTSMAN,0.683
USA,ENGLISH,CANADA,0.776,M,USA,0.702,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,WELSH,DOCTOR,0.467
USA,MULTILINGUAL,BAHAMAS,0.842,M,USA,0.606,SANTA_ROSA,0.778,FILM_PRODUCTION,COMP-SCNDRY,MALE,NEW_ZEALANDER,HERO,0.692
USA,MULTILINGUAL,BAHAMAS,0.842,M,USA,0.606,SANTA_ROSA,0.778,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.492
USA,MULTILINGUAL,BAHAMAS,0.842,M,USA,0.606,SANTA_ROSA,0.778,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,REPORTER,0.4
USA,MULTILINGUAL,BAHAMAS,0.842,M,USA,0.606,SANTA_ROSA,0.778,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.567
USA,ENGLISH,USA,0.737,M,USA,0.681,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ACTRESS,0.717
USA,ENGLISH,USA,0.737,M,USA,0.681,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,IRISH,HUSBAND,0.583
USA,ENGLISH,USA,0.803,M,ENGLAND,0.617,LOS_ANGELES,0.838,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.517
USA,ENGLISH,USA,0.803,M,ENGLAND,0.617,LOS_ANGELES,0.838,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
USA,ENGLISH,USA,0.803,M,ENGLAND,0.617,LOS_ANGELES,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.608
USA,ENGLISH,USA,0.829,M,USA,0.691,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,WELSH,DOCTOR,0.467
USA,ENGLISH,USA,0.829,M,USA,0.691,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,ENGLISH,STUDENT,0.758
USA,ENGLISH,USA,0.829,M,USA,0.691,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,SPORTSMAN,0.683
USA,ENGLISH,USA,0.75,M,USA,0.691,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.492
USA,ENGLISH,USA,0.75,M,USA,0.691,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,HERO,0.742
USA,ENGLISH,USA,0.658,M,ENGLAND,0.564,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,BODYGUARD,0.617
USA,ENGLISH,USA,0.658,M,ENGLAND,0.564,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,CANADIAN,GIRLFRIEND,0.667
FRANCE,FRENCH,SWITZERLAND,0.776,M,POLAND,0.585,PARIS,0.626,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,PROFESSOR,0.708
FRANCE,FRENCH,SWITZERLAND,0.776,M,POLAND,0.585,PARIS,0.626,FILM_PRODUCTION,COMP-SCNDRY,MALE,FRENCH,JUDGE,0.408
POLAND,BILINGUAL,FRANCE,0.763,M,POLAND,0.585,PARIS,0.626,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,NURSE,0.692
POLAND,BILINGUAL,FRANCE,0.763,M,POLAND,0.585,PARIS,0.626,FILM_PRODUCTION,COMP-SCNDRY,MALE,FRENCH,JUDGE,0.408
USA,ENGLISH,USA,0.684,M,USA,0.745,SAN_FRANCISCO,0.707,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PILOT,0.7
USA,ENGLISH,USA,0.684,M,USA,0.745,SAN_FRANCISCO,0.707,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.658
USA,ENGLISH,USA,0.684,M,USA,0.745,SAN_FRANCISCO,0.707,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,HUSBAND,0.708
USA,ENGLISH,USA,0.684,M,USA,0.745,SAN_FRANCISCO,0.707,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,GIRLFRIEND,0.667
GERMANY,BILINGUAL,USA,0.987,M,USA,0.596,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.775
GERMANY,BILINGUAL,USA,0.987,M,USA,0.596,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.825
GERMANY,BILINGUAL,USA,0.987,M,USA,0.596,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.717
GERMANY,BILINGUAL,USA,0.987,M,USA,0.596,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,ENGLISH,VAMPIRE,0.517
GERMANY,BILINGUAL,USA,0.987,M,USA,0.596,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,ENGLISH,GHOST,0.75
USA,BILINGUAL,USA,0.697,M,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
USA,BILINGUAL,USA,0.697,M,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,PROFESSOR,0.467
USA,BILINGUAL,USA,0.697,M,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,ITALIAN,GIRLFRIEND,0.708
USA,ENGLISH,USA,0.776,M,USA,0.691,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.625
USA,ENGLISH,USA,0.776,M,USA,0.691,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.617
USA,ENGLISH,USA,0.776,M,USA,0.691,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.708
CANADA,ENGLISH,USA,0.908,M,USA,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,ARTIST,0.717
CANADA,ENGLISH,USA,0.908,M,USA,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.75
CANADA,ENGLISH,USA,0.908,M,USA,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,ARTIST,0.8
USA,ENGLISH,USA,0.789,M,USA,0.766,LONDON,0.677,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,DOCTOR,0.542
USA,ENGLISH,USA,0.789,M,USA,0.766,LONDON,0.677,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,SERGEANT,0.658
USA,ENGLISH,USA,0.842,M,ENGLAND,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.65
USA,ENGLISH,USA,0.842,M,ENGLAND,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WIFE,0.65
USA,ENGLISH,USA,0.842,M,ENGLAND,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,CHIEF,0.583
USA,ENGLISH,USA,0.908,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CHIEF,0.408
USA,ENGLISH,USA,0.908,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,SPORTSMAN,0.775
USA,ENGLISH,USA,0.908,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARTIST,0.467
USA,ENGLISH,USA,0.789,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CHIEF,0.408
USA,ENGLISH,USA,0.789,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.567
ITALY,ENGLISH,USA,0.763,M,USA,0.596,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,PRISONER,0.633
ITALY,ENGLISH,USA,0.763,M,USA,0.596,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,QUEEN,0.642
ITALY,ENGLISH,USA,0.763,M,USA,0.596,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,FIANCEE,0.75
USA,ENGLISH,USA,0.908,M,USA,0.596,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.775
USA,ENGLISH,USA,0.908,M,USA,0.596,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,FEMALE,AUSTRALIAN,ACTRESS,0.733
USA,ENGLISH,USA,0.908,M,USA,0.596,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,FEMALE,ENGLISH,NURSE,0.767
USA,MULTILINGUAL,USA,0.816,M,USA,0.638,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,BENIN,SLAVE,0.692
USA,MULTILINGUAL,USA,0.816,M,USA,0.638,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,WELSH,DOCTOR,0.467
USA,MULTILINGUAL,USA,0.816,M,USA,0.638,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.733
USA,ENGLISH,USA,0.763,M,USA,0.511,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
USA,ENGLISH,USA,0.763,M,USA,0.511,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,WIFE,0.683
USA,ENGLISH,USA,0.763,M,USA,0.511,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,VILLAIN,0.408
USA,ENGLISH,USA,0.763,M,USA,0.511,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.642
USA,ENGLISH,USA,0.763,M,USA,0.511,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,DETECTIVE,0.525
USA,ENGLISH,USA,0.842,M,USA,0.511,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.508
USA,ENGLISH,USA,0.842,M,USA,0.511,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,ENGLISH,WIFE,0.658
USA,ENGLISH,USA,0.842,M,USA,0.511,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,DETECTIVE,0.583
UK,ENGLISH,USA,0.974,M,NEW_ZEALAND,0.798,BURBANK,0.828,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.75
UK,ENGLISH,USA,0.974,M,NEW_ZEALAND,0.798,BURBANK,0.828,FILM_PRODUCTION,HIGHER,FEMALE,ENGLISH,WIFE,0.742
UK,ENGLISH,USA,0.974,M,NEW_ZEALAND,0.798,BURBANK,0.828,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,DOCTOR,0.542
UK,ENGLISH,USA,0.974,M,NEW_ZEALAND,0.798,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.658
CANADA,ENGLISH,GERMANY,0.908,M,USA,0.777,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.65
CANADA,ENGLISH,GERMANY,0.908,M,USA,0.777,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ACTRESS,0.85
CANADA,ENGLISH,GERMANY,0.908,M,USA,0.777,SANTA_MONICA,0.838,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,FIREFIGHTER,0.592
USA,ENGLISH,USA,0.961,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,SERGEANT,0.658
USA,ENGLISH,USA,0.961,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,CANADIAN,POLITICIAN,0.567
USA,ENGLISH,USA,0.961,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,REPORTER,0.867
USA,ENGLISH,USA,0.816,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,WORKER,0.742
USA,ENGLISH,USA,0.816,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,DOCTOR,0.583
USA,ENGLISH,USA,0.816,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.758
USA,ENGLISH,USA,0.816,M,USA,0.702,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,FEMALE,ENGLISH,GIRLFRIEND,0.742
ITALY,ENGLISH,ENGLAND,0.908,M,GERMANY,0.883,SANTA_MONICA,0.677,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
ITALY,ENGLISH,ENGLAND,0.908,M,GERMANY,0.883,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,ENGLISH,REPORTER,0.783
ITALY,ENGLISH,ENGLAND,0.908,M,GERMANY,0.883,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,FEMALE,AUSTRALIAN,MOTHER,0.767
ITALY,ENGLISH,ENGLAND,0.908,M,GERMANY,0.883,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,PROFESSOR,0.467
BRAZIL,ENGLISH,USA,0.921,M,GERMANY,0.883,BURBANK,0.798,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,JEDI,0.75
BRAZIL,ENGLISH,USA,0.921,M,GERMANY,0.883,BURBANK,0.798,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,ENGLISH,ACTRESS,0.725
BRAZIL,ENGLISH,USA,0.921,M,GERMANY,0.883,BURBANK,0.798,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,ENGLISH,DOCTOR,0.508
GERMANY,BILINGUAL,USA,0.895,M,ENGLAND,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.65
GERMANY,BILINGUAL,USA,0.895,M,ENGLAND,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,ENGLISH,REPORTER,0.783
GERMANY,BILINGUAL,USA,0.895,M,ENGLAND,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,BOYFRIEND,0.758
GERMANY,BILINGUAL,USA,0.895,M,ENGLAND,0.617,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,ACTIVIST,0.692
USA,ENGLISH,USA,0.842,M,ENGLAND,0.617,LONDON,0.586,FILM_DISTRIBUTION,HIGHER,FEMALE,ENGLISH,MOTHER,0.717
USA,ENGLISH,USA,0.842,M,ENGLAND,0.617,LONDON,0.586,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,SCOTISH,ARMY_OFFICER,0.667
USA,MULTILINGUAL,USA,0.592,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.417
USA,MULTILINGUAL,USA,0.592,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,STUDENT,0.65
USA,MULTILINGUAL,USA,0.592,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,STUDENT,0.667
USA,ENGLISH,USA,0.684,M,ENGLAND,0.585,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,POLITICIAN,0.525
USA,ENGLISH,USA,0.684,M,ENGLAND,0.585,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,LOVER,0.55
USA,ENGLISH,USA,0.684,M,ENGLAND,0.585,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,WIFE,0.55
USA,BILINGUAL,USA,0.882,M,ENGLAND,0.585,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.567
USA,BILINGUAL,USA,0.882,M,ENGLAND,0.585,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.7
USA,BILINGUAL,USA,0.882,M,ENGLAND,0.585,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,FRENCH,LOVER,0.708
USA,ENGLISH,CANADA,0.855,M,USA,0.702,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,POLICE_OFFICER,0.408
USA,ENGLISH,CANADA,0.855,M,USA,0.702,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.858
USA,ENGLISH,CANADA,0.855,M,USA,0.702,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PROFESSOR,0.483
USA,BILINGUAL,USA,0.961,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.775
USA,BILINGUAL,USA,0.961,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,NEW_ZEALANDER,HERO,0.692
USA,BILINGUAL,USA,0.961,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,CHIEF,0.683
CANADA,BILINGUAL,ENGLAND,0.987,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,WORKER,0.742
CANADA,BILINGUAL,ENGLAND,0.987,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,BELGIAN,JOURNALIST,0.783
CANADA,BILINGUAL,ENGLAND,0.987,M,USA,0.468,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,FRIEND,0.833
USA,ENGLISH,USA,0.974,M,USA,0.745,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WIFE,0.692
USA,ENGLISH,USA,0.974,M,USA,0.745,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.717
USA,ENGLISH,USA,0.974,M,USA,0.745,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SPORTSMAN,0.858
USA,ENGLISH,AUSTRALIA,0.842,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.692
USA,ENGLISH,AUSTRALIA,0.842,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.667
USA,ENGLISH,AUSTRALIA,0.842,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,CANADIAN,CRIMINAL,0.717
USA,BILINGUAL,USA,0.895,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.692
USA,BILINGUAL,USA,0.895,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.667
USA,BILINGUAL,USA,0.895,M,USA,0.862,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,CANADIAN,CRIMINAL,0.717
